7,8,9,21,7,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,8,9,7,3,7,4,5,6,7,8,9,7,4,5,6,7,8,9,7,4,5,6,7,1
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,8,9,7,4,5,6,7,8,9,7,4,5,6,7,8,9,78,78,78,78,78,78,78,0
1,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
9,7,9,7,8,9,9,7,9,7,8,9,9,7,8,9,9,7,78,78,78,78,78,78,1
9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,9,2,3,7,7,9,7,8,9,7,8,9,9,7,8,9,7,8,9,78,78,78,78,0
7,8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,8,9,21,7,10,8,9,21,7,10,8,9,21,7,8,9,21,7,3,4,5,5,5,1
6,7,4,6,7,4,5,7,10,8,9,21,7,8,9,21,78,78,78,78,78,78,78,78,0
7,8,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,7,8,9,29,39,29,39,7,10,12,3,4,11,7,7,7,7,7,7,7,7,1
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
4,5,5,5,5,5,5,5,5,5,5,3,7,78,78,78,78,78,78,78,78,78,78,78,0
7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,7,7,7,7,7,7,15,3,7,7,7,7,8,9,3,32,20,3,22,40,22,22,22,0
7,7,10,12,7,41,37,3,7,10,12,10,78,78,78,78,78,78,78,78,78,78,78,78,0
30,4,5,6,7,8,9,4,5,5,5,5,5,6,7,8,9,78,78,78,78,78,78,78,1
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
30,30,31,31,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,7,7,7,8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1
1,2,3,7,4,7,4,7,7,10,3,4,7,11,7,15,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,12,10,7,8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1
7,10,12,7,8,9,7,4,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,4,5,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
9,7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,4,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,7,8,9,42,7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,7,8,9,3,22,4,5,6,7,8,9,78,78,78,78,78,78,78,78,78,78,1
13,14,7,8,15,16,1,2,3,15,17,43,18,17,3,7,10,7,78,78,78,78,78,78,0
9,9,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,4,5,3,7,8,9,9,28,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
19,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,4,11,3,4,3,3,11,7,78,78,78,78,78,78,78,78,78,78,78,78,78,0
9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
13,3,13,3,13,33,15,18,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
19,24,24,25,44,26,7,3,7,4,3,32,20,45,45,45,3,22,30,31,78,78,78,78,0
1,2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,10,12,7,20,4,11,7,7,8,9,7,7,8,9,78,78,78,78,78,78,78,78,78,1
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
1,2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,10,7,8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,3,22,4,3,31,32,20,3,30,3,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,3,4,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1
1,3,7,8,9,29,39,29,39,7,20,3,7,1,78,78,78,78,78,78,78,78,78,78,0
1,2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,7,8,9,7,9,3,7,8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1
3,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,3,7,8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1
7,20,46,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
13,3,30,30,30,30,13,14,7,3,13,14,7,3,13,14,7,3,4,3,13,14,7,3,0
3,7,7,8,9,9,7,7,7,7,7,7,10,8,9,3,7,10,7,8,9,7,10,12,1
9,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
16,16,16,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
17,17,16,16,3,15,3,22,22,22,40,7,10,12,20,3,7,20,48,45,45,3,7,20,0
1,2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,8,9,7,8,9,7,8,9,28,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1
3,3,4,49,50,3,4,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,4,5,6,7,8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
9,7,7,4,7,8,9,7,8,9,7,8,9,78,78,78,78,78,78,78,78,78,78,78,1
20,45,46,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,7,8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
13,14,7,10,12,8,15,16,17,7,8,9,21,3,3,3,32,20,3,3,7,7,8,9,1
3,32,20,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
19,35,36,24,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
24,19,3,15,17,18,3,4,11,7,3,7,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,7,7,7,7,7,7,12,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1
7,3,4,11,4,3,4,11,3,4,4,11,7,3,4,11,4,3,4,11,3,78,78,78,0
1,2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
4,11,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,7,7,3,7,3,22,7,7,7,7,1,2,3,13,14,7,3,7,7,3,7,56,2,1
9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,22,40,4,7,3,30,31,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
4,5,6,6,6,7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,4,5,6,7,9,21,7,8,9,21,7,51,78,78,78,78,78,78,78,78,78,0
13,14,7,8,15,16,17,17,7,8,9,21,7,11,4,7,8,9,21,7,11,4,5,6,1
7,8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
12,4,5,6,7,8,9,21,7,4,5,6,7,8,9,21,7,4,5,6,7,4,5,6,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
9,9,7,3,7,7,8,9,9,7,8,9,7,8,9,78,78,78,78,78,78,78,78,78,1
15,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,8,9,7,8,9,7,8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,3,32,20,3,4,11,4,3,49,3,49,3,11,3,4,3,49,50,78,78,78,78,78,0
4,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,52,53,54,55,3,13,3,7,3,4,11,7,8,9,29,39,7,3,4,3,7,10,12,1
4,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,8,9,7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1
7,7,8,9,21,7,8,9,21,7,8,9,21,7,8,9,21,7,8,9,21,7,8,9,1
4,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,4,3,7,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
11,3,4,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
13,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,4,5,5,5,5,5,5,6,7,8,9,21,4,6,7,8,9,21,4,6,7,8,9,1
10,8,9,21,7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
11,4,3,7,4,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
19,24,24,25,44,44,26,7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,3,7,7,8,9,21,7,8,9,21,7,7,8,9,21,7,8,9,21,7,8,9,7,1
1,2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,7,10,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,11,4,5,7,8,9,21,7,8,9,21,7,8,9,21,7,8,9,21,7,8,9,21,1
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
13,2,3,51,7,15,51,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
4,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,1,1,7,3,4,3,7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
13,4,3,7,15,51,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
11,15,4,3,7,10,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,8,9,21,21,3,7,10,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
21,7,8,9,21,7,8,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
13,33,14,38,14,14,7,8,15,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
16,17,3,7,8,9,29,39,21,7,8,9,21,78,78,78,78,78,78,78,78,78,78,78,0
3,4,5,5,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,8,9,9,7,8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
19,24,25,44,44,44,26,7,10,12,3,13,14,7,10,78,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,13,14,7,10,20,48,3,13,14,7,3,78,78,78,78,78,78,78,78,78,78,0
7,15,7,3,3,30,3,3,3,3,3,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,8,15,17,7,8,9,29,39,29,39,21,4,3,13,14,7,7,7,7,7,7,78,78,0
1,2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
13,14,7,3,30,30,30,22,7,9,21,15,43,18,7,8,9,21,7,8,9,21,21,7,1
7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
9,7,8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
21,7,8,9,7,8,9,7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
7,10,12,7,10,8,9,7,8,9,7,8,9,7,8,9,78,78,78,78,78,78,78,78,1
8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,13,14,7,3,30,31,32,20,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
9,7,8,9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,4,5,5,6,7,7,4,5,6,7,7,1,2,3,4,5,6,7,7,8,9,1
3,4,3,4,7,20,7,4,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
9,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
13,15,3,7,7,8,9,29,42,42,7,10,7,7,8,9,42,3,3,3,3,78,78,78,1
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
19,24,24,35,15,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,7,20,3,4,3,7,3,7,57,58,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
1,2,3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0
